id,total_proteins,majority_class,majority_class_count,purity_score,infilation
537,56,lysis,56,1,2.5
539,42,recombinationReplication,42,1,2.5
540,112,structuralAssembly,103,0.919642857,2.5
542,26,recombinationReplication,26,1,2.5
544,34,structuralAssembly,34,1,2.5
545,5,structuralAssembly,5,1,2.5
554,32,structuralAssembly,32,1,2.5
557,21,structuralAssembly,21,1,2.5
558,29,structuralAssembly,29,1,2.5
560,11,structuralAssembly,9,0.818181818,2.5
563,40,structuralAssembly,40,1,2.5
564,13,lysogeny,12,0.923076923,2.5
565,2,recombinationReplication,2,1,2.5
566,31,structuralAssembly,31,1,2.5
568,3,structuralAssembly,3,1,2.5
572,22,structuralAssembly,22,1,2.5
573,3,recombinationReplication,3,1,2.5
574,27,structuralAssembly,27,1,2.5
575,54,recombinationReplication,53,0.981481481,2.5
576,8,recombinationReplication,8,1,2.5
580,22,recombinationReplication,22,1,2.5
581,4,structuralAssembly,4,1,2.5
586,4,recombinationReplication,4,1,2.5
587,4,lysis,4,1,2.5
588,28,lysis,28,1,2.5
589,66,recombinationReplication,41,0.621212121,2.5
595,5,recombinationReplication,5,1,2.5
597,7,recombinationReplication,7,1,2.5
598,20,lysis,20,1,2.5
603,5,lysis,4,0.8,2.5
607,4,structuralAssembly,4,1,2.5
608,48,structuralAssembly,48,1,2.5
613,6,recombinationReplication,6,1,2.5
615,6,recombinationReplication,6,1,2.5
620,2,recombinationReplication,2,1,2.5
627,29,lysogeny,29,1,2.5
629,3,recombinationReplication,3,1,2.5
630,11,structuralAssembly,11,1,2.5
631,9,recombinationReplication,9,1,2.5
637,30,structuralAssembly,30,1,2.5
639,41,structuralAssembly,41,1,2.5
641,22,recombinationReplication,22,1,2.5
642,4,recombinationReplication,4,1,2.5
643,28,recombinationReplication,28,1,2.5
644,19,structuralAssembly,19,1,2.5
647,15,structuralAssembly,15,1,2.5
648,31,recombinationReplication,16,0.516129032,2.5
655,47,structuralAssembly,47,1,2.5
674,6,lysogeny,6,1,2.5
677,5,recombinationReplication,5,1,2.5
681,54,recombinationReplication,51,0.944444444,2.5
688,14,recombinationReplication,13,0.928571429,2.5
689,20,structuralAssembly,18,0.9,2.5
694,9,lysogeny,9,1,2.5
701,2,structuralAssembly,2,1,2.5
703,2,recombinationReplication,2,1,2.5
704,2,recombinationReplication,2,1,2.5
709,5,structuralAssembly,5,1,2.5
717,2,lysis,2,1,2.5
729,2,structuralAssembly,2,1,2.5
730,3,structuralAssembly,3,1,2.5
742,1051,structuralAssembly,1051,1,2.5
743,1000,structuralAssembly,1000,1,2.5
744,6,recombinationReplication,6,1,2.5
745,626,structuralAssembly,626,1,2.5
746,126,recombinationReplication,125,0.992063492,2.5
747,506,structuralAssembly,506,1,2.5
748,262,structuralAssembly,262,1,2.5
752,14,recombinationReplication,14,1,2.5
754,695,lysis,695,1,2.5
755,764,recombinationReplication,763,0.998691099,2.5
756,230,recombinationReplication,230,1,2.5
757,414,structuralAssembly,413,0.997584541,2.5
758,194,recombinationReplication,193,0.994845361,2.5
759,367,structuralAssembly,361,0.983651226,2.5
760,400,structuralAssembly,397,0.9925,2.5
761,474,structuralAssembly,474,1,2.5
763,28,structuralAssembly,28,1,2.5
764,173,structuralAssembly,173,1,2.5
771,58,lysogeny,54,0.931034483,2.5
772,470,structuralAssembly,470,1,2.5
774,316,structuralAssembly,316,1,2.5
778,2,recombinationReplication,2,1,2.5
781,193,recombinationReplication,193,1,2.5
782,289,structuralAssembly,281,0.972318339,2.5
783,149,structuralAssembly,146,0.979865772,2.5
784,95,recombinationReplication,92,0.968421053,2.5
786,70,recombinationReplication,49,0.7,2.5
789,8,recombinationReplication,8,1,2.5
792,145,structuralAssembly,145,1,2.5
795,175,lysogeny,160,0.914285714,2.5
796,171,structuralAssembly,86,0.502923977,2.5
797,77,recombinationReplication,71,0.922077922,2.5
798,299,structuralAssembly,299,1,2.5
802,105,structuralAssembly,105,1,2.5
803,9,structuralAssembly,5,0.555555556,2.5
805,78,structuralAssembly,78,1,2.5
810,111,recombinationReplication,111,1,2.5
813,54,structuralAssembly,54,1,2.5
814,199,recombinationReplication,199,1,2.5
815,70,recombinationReplication,67,0.957142857,2.5
821,183,recombinationReplication,183,1,2.5
823,20,recombinationReplication,20,1,2.5
824,4,recombinationReplication,4,1,2.5
827,58,lysogeny,56,0.965517241,2.5
828,2,,2,1,2.5
831,140,structuralAssembly,138,0.985714286,2.5
836,115,structuralAssembly,115,1,2.5
837,29,structuralAssembly,29,1,2.5
838,153,lysis,102,0.666666667,2.5
839,16,recombinationReplication,16,1,2.5
840,9,recombinationReplication,9,1,2.5
843,52,structuralAssembly,52,1,2.5
844,111,structuralAssembly,111,1,2.5
846,144,lysis,144,1,2.5
848,16,structuralAssembly,16,1,2.5
849,5,lysis,5,1,2.5
850,3,lysis,3,1,2.5
854,59,structuralAssembly,59,1,2.5
859,59,structuralAssembly,59,1,2.5
864,37,lysogeny,35,0.945945946,2.5
867,106,structuralAssembly,106,1,2.5
870,41,structuralAssembly,41,1,2.5
871,36,recombinationReplication,36,1,2.5
872,57,lysogeny,56,0.98245614,2.5
874,2,recombinationReplication,2,1,2.5
878,57,structuralAssembly,53,0.929824561,2.5
887,39,structuralAssembly,39,1,2.5
888,40,structuralAssembly,40,1,2.5
893,30,lysis,30,1,2.5
895,43,recombinationReplication,43,1,2.5
897,24,recombinationReplication,24,1,2.5
898,5,recombinationReplication,5,1,2.5
900,47,structuralAssembly,47,1,2.5
906,51,structuralAssembly,51,1,2.5
908,47,structuralAssembly,47,1,2.5
917,7,recombinationReplication,7,1,2.5
919,46,recombinationReplication,39,0.847826087,2.5
920,35,recombinationReplication,34,0.971428571,2.5
922,22,lysogeny,22,1,2.5
924,18,structuralAssembly,18,1,2.5
925,53,structuralAssembly,41,0.773584906,2.5
928,29,recombinationReplication,29,1,2.5
933,7,structuralAssembly,7,1,2.5
934,52,structuralAssembly,52,1,2.5
937,2,structuralAssembly,2,1,2.5
938,16,recombinationReplication,16,1,2.5
942,32,structuralAssembly,31,0.96875,2.5
946,26,lysis,26,1,2.5
949,6,recombinationReplication,6,1,2.5
953,16,structuralAssembly,16,1,2.5
955,7,recombinationReplication,7,1,2.5
956,2,recombinationReplication,2,1,2.5
958,12,recombinationReplication,12,1,2.5
959,26,recombinationReplication,26,1,2.5
963,45,recombinationReplication,45,1,2.5
968,7,recombinationReplication,7,1,2.5
976,26,recombinationReplication,26,1,2.5
979,6,structuralAssembly,6,1,2.5
989,36,recombinationReplication,35,0.972222222,2.5
993,18,lysis,18,1,2.5
994,10,structuralAssembly,10,1,2.5
996,4,recombinationReplication,4,1,2.5
997,23,lysis,23,1,2.5
1000,33,recombinationReplication,33,1,2.5
1003,13,structuralAssembly,13,1,2.5
1015,38,structuralAssembly,38,1,2.5
1018,32,structuralAssembly,32,1,2.5
1019,26,recombinationReplication,26,1,2.5
1022,11,recombinationReplication,11,1,2.5
1023,2,recombinationReplication,2,1,2.5
1025,20,recombinationReplication,20,1,2.5
1027,13,structuralAssembly,13,1,2.5
1028,28,recombinationReplication,28,1,2.5
1031,5,recombinationReplication,5,1,2.5
1032,2,recombinationReplication,2,1,2.5
1036,11,structuralAssembly,11,1,2.5
1042,9,recombinationReplication,9,1,2.5
1043,7,recombinationReplication,7,1,2.5
1046,9,recombinationReplication,9,1,2.5
1053,13,structuralAssembly,13,1,2.5
1059,13,structuralAssembly,10,0.769230769,2.5
1072,13,lysis,11,0.846153846,2.5
1077,9,structuralAssembly,8,0.888888889,2.5
1078,15,recombinationReplication,15,1,2.5
1079,11,recombinationReplication,11,1,2.5
1080,5,structuralAssembly,5,1,2.5
1092,8,recombinationReplication,8,1,2.5
1096,11,structuralAssembly,11,1,2.5
1097,9,structuralAssembly,9,1,2.5
1099,5,structuralAssembly,5,1,2.5
1100,4,recombinationReplication,4,1,2.5
1106,3,structuralAssembly,3,1,2.5
1110,5,structuralAssembly,3,0.6,2.5
1112,17,structuralAssembly,17,1,2.5
1113,19,structuralAssembly,19,1,2.5
1119,12,recombinationReplication,12,1,2.5
1120,6,structuralAssembly,6,1,2.5
1124,2,recombinationReplication,2,1,2.5
1128,15,structuralAssembly,15,1,2.5
1129,2,structuralAssembly,2,1,2.5
1131,10,structuralAssembly,10,1,2.5
1132,23,structuralAssembly,23,1,2.5
1137,2,recombinationReplication,2,1,2.5
1138,7,recombinationReplication,7,1,2.5
1139,13,lysogeny,8,0.615384615,2.5
1140,7,recombinationReplication,7,1,2.5
1141,9,structuralAssembly,9,1,2.5
1142,9,structuralAssembly,9,1,2.5
1147,4,structuralAssembly,4,1,2.5
1150,3,lysogeny,2,0.666666667,2.5
1161,9,structuralAssembly,9,1,2.5
1162,20,structuralAssembly,20,1,2.5
1164,8,lysis,8,1,2.5
1169,5,recombinationReplication,5,1,2.5
1171,2,structuralAssembly,2,1,2.5
1172,14,structuralAssembly,14,1,2.5
1174,2,recombinationReplication,2,1,2.5
1176,2,structuralAssembly,2,1,2.5
1181,10,recombinationReplication,10,1,2.5
1183,8,lysis,8,1,2.5
1188,9,lysogeny,5,0.555555556,2.5
1193,3,structuralAssembly,3,1,2.5
1196,5,lysogeny,5,1,2.5
1200,13,structuralAssembly,13,1,2.5
1202,8,recombinationReplication,4,0.5,2.5
1204,4,recombinationReplication,4,1,2.5
1208,7,structuralAssembly,7,1,2.5
1209,3,structuralAssembly,3,1,2.5
1212,6,lysogeny,6,1,2.5
1214,7,recombinationReplication,7,1,2.5
1216,5,recombinationReplication,5,1,2.5
1217,6,lysis,3,0.5,2.5
1236,7,structuralAssembly,7,1,2.5
1238,10,structuralAssembly,10,1,2.5
1250,2,recombinationReplication,2,1,2.5
1254,4,lysis,4,1,2.5
1262,4,structuralAssembly,4,1,2.5
1265,2,lysogeny,2,1,2.5
1277,5,structuralAssembly,5,1,2.5
1282,2,lysogeny,2,1,2.5
1288,3,lysogeny,1,0.333333333,2.5
1294,457,structuralAssembly,457,1,2.5
1295,4,recombinationReplication,4,1,2.5
1296,32,structuralAssembly,32,1,2.5
1301,5,lysis,3,0.6,2.5
1302,202,structuralAssembly,160,0.792079208,2.5
1303,178,recombinationReplication,178,1,2.5
1304,2,recombinationReplication,2,1,2.5
1308,19,lysogeny,19,1,2.5
1313,376,recombinationReplication,375,0.997340426,2.5
1314,143,structuralAssembly,143,1,2.5
1315,61,structuralAssembly,61,1,2.5
1316,75,recombinationReplication,74,0.986666667,2.5
1319,214,structuralAssembly,214,1,2.5
1320,472,structuralAssembly,472,1,2.5
1323,210,structuralAssembly,210,1,2.5
1324,233,structuralAssembly,233,1,2.5
1325,2,structuralAssembly,2,1,2.5
1328,26,lysis,24,0.923076923,2.5
1332,190,structuralAssembly,190,1,2.5
1333,115,recombinationReplication,115,1,2.5
1334,99,structuralAssembly,99,1,2.5
1335,179,structuralAssembly,179,1,2.5
1336,160,structuralAssembly,160,1,2.5
1337,91,recombinationReplication,91,1,2.5
1340,122,recombinationReplication,112,0.918032787,2.5
1341,27,structuralAssembly,27,1,2.5
1342,59,recombinationReplication,59,1,2.5
1343,170,structuralAssembly,161,0.947058824,2.5
1344,128,structuralAssembly,128,1,2.5
1345,307,structuralAssembly,307,1,2.5
1346,39,recombinationReplication,39,1,2.5
1348,79,recombinationReplication,79,1,2.5
1349,3,structuralAssembly,3,1,2.5
1350,52,structuralAssembly,52,1,2.5
1352,22,recombinationReplication,22,1,2.5
1353,163,structuralAssembly,163,1,2.5
1354,77,structuralAssembly,77,1,2.5
1355,124,structuralAssembly,124,1,2.5
1359,53,structuralAssembly,53,1,2.5
1360,2,recombinationReplication,2,1,2.5
1361,198,lysogeny,191,0.964646465,2.5
1364,58,structuralAssembly,58,1,2.5
1366,2,recombinationReplication,2,1,2.5
1371,147,structuralAssembly,140,0.952380952,2.5
1372,110,structuralAssembly,110,1,2.5
1375,9,recombinationReplication,9,1,2.5
1377,2,structuralAssembly,2,1,2.5
1378,101,structuralAssembly,101,1,2.5
1380,140,structuralAssembly,140,1,2.5
1381,44,recombinationReplication,44,1,2.5
1382,43,structuralAssembly,43,1,2.5
1383,15,recombinationReplication,15,1,2.5
1384,27,structuralAssembly,27,1,2.5
1385,23,lysogeny,23,1,2.5
1386,132,recombinationReplication,132,1,2.5
1387,79,structuralAssembly,53,0.670886076,2.5
1388,81,structuralAssembly,81,1,2.5
1392,41,structuralAssembly,41,1,2.5
1393,59,recombinationReplication,59,1,2.5
1394,45,structuralAssembly,45,1,2.5
1396,83,lysogeny,79,0.951807229,2.5
1397,81,structuralAssembly,81,1,2.5
1399,71,lysogeny,67,0.943661972,2.5
1401,34,structuralAssembly,34,1,2.5
1405,38,recombinationReplication,38,1,2.5
1407,69,structuralAssembly,69,1,2.5
1409,47,lysis,38,0.808510638,2.5
1413,33,lysis,33,1,2.5
1416,14,lysogeny,10,0.714285714,2.5
1422,24,recombinationReplication,24,1,2.5
1423,91,lysogeny,36,0.395604396,2.5
1426,3,structuralAssembly,2,0.666666667,2.5
1427,26,structuralAssembly,26,1,2.5
1429,44,recombinationReplication,42,0.954545455,2.5
1434,28,recombinationReplication,28,1,2.5
1437,2,lysogeny,1,0.5,2.5
1438,3,recombinationReplication,3,1,2.5
1439,51,lysis,44,0.862745098,2.5
1442,120,recombinationReplication,106,0.883333333,2.5
1443,5,lysis,4,0.8,2.5
1446,35,structuralAssembly,35,1,2.5
1451,44,structuralAssembly,44,1,2.5
1459,62,structuralAssembly,62,1,2.5
1460,74,lysis,73,0.986486486,2.5
1469,4,recombinationReplication,4,1,2.5
1471,3,recombinationReplication,2,0.666666667,2.5
1480,101,recombinationReplication,101,1,2.5
1481,16,structuralAssembly,16,1,2.5
1482,11,structuralAssembly,11,1,2.5
1487,22,structuralAssembly,22,1,2.5
1488,21,lysis,21,1,2.5
1491,68,structuralAssembly,68,1,2.5
1496,36,structuralAssembly,36,1,2.5
1497,22,structuralAssembly,22,1,2.5
1498,46,recombinationReplication,46,1,2.5
1500,3,structuralAssembly,3,1,2.5
1502,25,structuralAssembly,25,1,2.5
1509,15,structuralAssembly,15,1,2.5
1513,6,recombinationReplication,6,1,2.5
1520,18,recombinationReplication,18,1,2.5
1522,6,recombinationReplication,6,1,2.5
1523,27,recombinationReplication,25,0.925925926,2.5
1528,49,structuralAssembly,49,1,2.5
1535,18,lysogeny,18,1,2.5
1538,2,recombinationReplication,1,0.5,2.5
1540,4,recombinationReplication,3,0.75,2.5
1546,18,recombinationReplication,18,1,2.5
1549,2,recombinationReplication,2,1,2.5
1550,63,structuralAssembly,63,1,2.5
1555,67,recombinationReplication,67,1,2.5
1568,47,structuralAssembly,47,1,2.5
1569,15,lysis,15,1,2.5
1570,4,recombinationReplication,4,1,2.5
1575,3,structuralAssembly,3,1,2.5
1580,27,recombinationReplication,27,1,2.5
1585,8,recombinationReplication,8,1,2.5
1587,13,lysogeny,13,1,2.5
1588,7,structuralAssembly,7,1,2.5
1592,26,lysis,26,1,2.5
1593,13,structuralAssembly,10,0.769230769,2.5
1595,4,lysogeny,4,1,2.5
1609,23,structuralAssembly,23,1,2.5
1615,21,lysis,14,0.666666667,2.5
1617,11,recombinationReplication,11,1,2.5
1618,19,structuralAssembly,19,1,2.5
1624,10,recombinationReplication,10,1,2.5
1630,8,recombinationReplication,7,0.875,2.5
1633,9,structuralAssembly,7,0.777777778,2.5
1636,9,structuralAssembly,9,1,2.5
1637,12,recombinationReplication,9,0.75,2.5
1638,5,recombinationReplication,5,1,2.5
1640,6,recombinationReplication,6,1,2.5
1653,7,structuralAssembly,7,1,2.5
1657,15,lysis,11,0.733333333,2.5
1661,14,structuralAssembly,14,1,2.5
1664,2,recombinationReplication,2,1,2.5
1667,11,structuralAssembly,11,1,2.5
1668,26,recombinationReplication,26,1,2.5
1679,15,recombinationReplication,9,0.6,2.5
1682,13,structuralAssembly,12,0.923076923,2.5
1683,4,structuralAssembly,4,1,2.5
1685,4,recombinationReplication,4,1,2.5
1686,14,recombinationReplication,14,1,2.5
1691,22,structuralAssembly,22,1,2.5
1692,17,structuralAssembly,17,1,2.5
1698,22,lysogeny,15,0.681818182,2.5
1700,6,recombinationReplication,6,1,2.5
1701,10,structuralAssembly,10,1,2.5
1708,10,recombinationReplication,10,1,2.5
1717,2,structuralAssembly,2,1,2.5
1719,33,structuralAssembly,21,0.636363636,2.5
1724,13,lysogeny,13,1,2.5
1725,2,recombinationReplication,2,1,2.5
1729,8,structuralAssembly,8,1,2.5
1730,22,structuralAssembly,22,1,2.5
1732,2,recombinationReplication,2,1,2.5
1733,23,lysogeny,17,0.739130435,2.5
1735,5,recombinationReplication,5,1,2.5
1736,13,lysogeny,10,0.769230769,2.5
1740,4,recombinationReplication,4,1,2.5
1753,19,lysogeny,11,0.578947368,2.5
1754,15,structuralAssembly,15,1,2.5
1764,7,recombinationReplication,7,1,2.5
1773,8,structuralAssembly,8,1,2.5
1774,2,recombinationReplication,2,1,2.5
1777,8,structuralAssembly,8,1,2.5
1779,2,recombinationReplication,2,1,2.5
1784,10,structuralAssembly,10,1,2.5
1785,16,structuralAssembly,16,1,2.5
1786,2,recombinationReplication,2,1,2.5
1788,5,recombinationReplication,5,1,2.5
1789,2,structuralAssembly,2,1,2.5
1791,3,lysogeny,3,1,2.5
1798,2,recombinationReplication,2,1,2.5
1802,11,recombinationReplication,11,1,2.5
1812,4,lysis,4,1,2.5
1818,2,recombinationReplication,2,1,2.5
1819,6,recombinationReplication,6,1,2.5
1820,6,recombinationReplication,6,1,2.5
1822,11,recombinationReplication,8,0.727272727,2.5
1823,6,recombinationReplication,6,1,2.5
1826,3,recombinationReplication,3,1,2.5
1833,5,structuralAssembly,5,1,2.5
1836,5,recombinationReplication,5,1,2.5
1837,3,structuralAssembly,3,1,2.5
1838,10,recombinationReplication,10,1,2.5
1841,14,structuralAssembly,14,1,2.5
1842,11,recombinationReplication,11,1,2.5
1848,5,lysogeny,5,1,2.5
1849,2,structuralAssembly,2,1,2.5
1852,8,lysogeny,8,1,2.5
1855,4,recombinationReplication,4,1,2.5
1859,6,recombinationReplication,6,1,2.5
1861,2,structuralAssembly,2,1,2.5
1865,10,recombinationReplication,9,0.9,2.5
1873,5,structuralAssembly,5,1,2.5
1874,8,lysis,6,0.75,2.5
1880,5,lysogeny,5,1,2.5
1885,10,structuralAssembly,10,1,2.5
1904,5,structuralAssembly,5,1,2.5
1907,3,recombinationReplication,3,1,2.5
1909,9,lysogeny,7,0.777777778,2.5
1911,2,lysogeny,2,1,2.5
1913,5,recombinationReplication,5,1,2.5
1914,9,structuralAssembly,9,1,2.5
1928,10,lysogeny,10,1,2.5
1931,3,lysogeny,3,1,2.5
1933,5,lysogeny,4,0.8,2.5
1934,8,lysis,8,1,2.5
1935,21,structuralAssembly,21,1,2.5
1937,5,recombinationReplication,5,1,2.5
1942,2,structuralAssembly,2,1,2.5
1945,3,structuralAssembly,3,1,2.5
1946,3,recombinationReplication,3,1,2.5
1947,6,structuralAssembly,6,1,2.5
1951,12,recombinationReplication,12,1,2.5
1961,6,structuralAssembly,5,0.833333333,2.5
1962,8,recombinationReplication,8,1,2.5
1964,5,recombinationReplication,5,1,2.5
1965,2,recombinationReplication,2,1,2.5
1967,5,lysogeny,5,1,2.5
1970,2,recombinationReplication,2,1,2.5
1982,5,structuralAssembly,5,1,2.5
1984,12,structuralAssembly,12,1,2.5
1996,3,structuralAssembly,3,1,2.5
2001,5,structuralAssembly,4,0.8,2.5
2002,4,recombinationReplication,4,1,2.5
2003,3,structuralAssembly,2,0.666666667,2.5
2004,3,structuralAssembly,3,1,2.5
2009,4,lysis,4,1,2.5
2013,8,structuralAssembly,8,1,2.5
2017,2,recombinationReplication,2,1,2.5
2020,4,lysis,3,0.75,2.5
2031,2,recombinationReplication,2,1,2.5
2044,3,lysis,3,1,2.5
2045,6,recombinationReplication,6,1,2.5
2049,2,recombinationReplication,2,1,2.5
2052,4,structuralAssembly,4,1,2.5
2053,4,recombinationReplication,4,1,2.5
2061,9,structuralAssembly,9,1,2.5
2077,4,recombinationReplication,4,1,2.5
2088,3,recombinationReplication,3,1,2.5
